# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] polynom_b[n=17][T/m^n] 
+1.3500000000000000e+02 +4.6253109926417530e+01 +1.0552327147551915e+08 -1.2997264531489240e+16 +8.2433389541024705e+23 -1.9054728272583025e+31 
+1.3509999999999999e+02 +4.6227243700550062e+01 +1.0832452356124556e+08 -1.3322190011595640e+16 +8.4460734699681463e+23 -1.9521519544848150e+31 
+1.3520000000000002e+02 +4.6200629891627770e+01 +1.1118268620404866e+08 -1.3653706437063268e+16 +8.6532366903989567e+23 -1.9999185543061759e+31 
+1.3530000000000001e+02 +4.6173251112216377e+01 +1.1409506726203439e+08 -1.3991172331411086e+16 +8.8643049510111609e+23 -2.0486313078351560e+31 
+1.3540000000000001e+02 +4.6145089974908508e+01 +1.1705897455919255e+08 -1.4333946209449542e+16 +9.0787545799262060e+23 -2.0981488941331472e+31 
+1.3550000000000000e+02 +4.6116129092277582e+01 +1.2007171594320418e+08 -1.4681386591936110e+16 +9.2960619103252080e+23 -2.1483299936349694e+31 
+1.3559999999999999e+02 +4.6086351076893656e+01 +1.2313059926702213e+08 -1.5032852001143254e+16 +9.5157032767963773e+23 -2.1990332871812862e+31 
+1.3570000000000002e+02 +4.6055738541355637e+01 +1.2623293234611289e+08 -1.5387700949603174e+16 +9.7371550054346560e+23 -2.2501174532652507e+31 
+1.3580000000000001e+02 +4.6024274098231146e+01 +1.2937602303604294e+08 -1.5745291960168498e+16 +9.9598934312737781e+23 -2.3014411728386701e+31 
+1.3590000000000001e+02 +4.5991940360091590e+01 +1.3255717918756828e+08 -1.6104983554491004e+16 +1.0183394888335277e+24 -2.3528631265809456e+31 
+1.3600000000000000e+02 +4.5958719939539002e+01 +1.3577370861265609e+08 -1.6466134244247234e+16 +1.0407135701993236e+24 -2.4042419927903336e+31 
+1.3609999999999999e+02 +4.5924594399048296e+01 +1.3902347244534755e+08 -1.6828261398598546e+16 +1.0630736103079336e+24 -2.4554773780043002e+31 
+1.3620000000000002e+02 +4.5889541100773720e+01 +1.4230654487166449e+08 -1.7191517756088264e+16 +1.0854391891883746e+24 -2.5066325873201038e+31 
+1.3630000000000001e+02 +4.5853536356797399e+01 +1.4562355332958105e+08 -1.7556214894713534e+16 +1.1078442758544462e+24 -2.5578118497822521e+31 
+1.3640000000000001e+02 +4.5816556479159821e+01 +1.4897512531131193e+08 -1.7922664406532662e+16 +1.1303228405419107e+24 -2.6091193978019582e+31 
+1.3650000000000000e+02 +4.5778577779960180e+01 +1.5236188823303115e+08 -1.8291177863936504e+16 +1.1529088517794680e+24 -2.6606594590906627e+31 
+1.3659999999999999e+02 +4.5739576571244747e+01 +1.5578446957954493e+08 -1.8662066857103776e+16 +1.1756362796419955e+24 -2.7125362656210251e+31 
+1.3670000000000002e+02 +4.5699529165089572e+01 +1.5924349679509842e+08 -1.9035642965402284e+16 +1.1985390932481686e+24 -2.7648540466995399e+31 
+1.3680000000000001e+02 +4.5658411873550811e+01 +1.6273959735377380e+08 -1.9412217776524820e+16 +1.2216512624730466e+24 -2.8177170337790119e+31 
+1.3690000000000001e+02 +4.5616201008710270e+01 +1.6627339869260725e+08 -1.9792102868007176e+16 +1.2450067562776438e+24 -2.8712294557337829e+31 
+1.3700000000000000e+02 +4.5572872882621660e+01 +1.6984552828639424e+08 -2.0175609827364696e+16 +1.2686395445014904e+24 -2.9254955438807458e+31 
+1.3709999999999999e+02 +4.5528404142938186e+01 +1.7345578236487010e+08 -2.0562864554408872e+16 +1.2925671157894437e+24 -2.9805720268009713e+31 
+1.3720000000000002e+02 +4.5482772779566957e+01 +1.7710063236049870e+08 -2.0953250244766224e+16 +1.3167410380134423e+24 -3.0363256330783487e+31 
+1.3730000000000001e+02 +4.5435957118007643e+01 +1.8077571846871614e+08 -2.1345964408284884e+16 +1.3410963980091091e+24 -3.0925755889799779e+31 
+1.3740000000000001e+02 +4.5387935483750979e+01 +1.8447668089608324e+08 -2.1740204557631488e+16 +1.3655682828540437e+24 -3.1491411214350702e+31 
+1.3750000000000000e+02 +4.5338686202288528e+01 +1.8819915984810019e+08 -2.2135168205225276e+16 +1.3900917796056747e+24 -3.2058414573190942e+31 
+1.3759999999999999e+02 +4.5288187599115467e+01 +1.9193879552774969e+08 -2.2530052863100368e+16 +1.4146019753024349e+24 -3.2624958234824703e+31 
+1.3770000000000002e+02 +4.5236417999719123e+01 +1.9569122814439341e+08 -2.2924056044410948e+16 +1.4390339570505391e+24 -3.3189234469065157e+31 
+1.3780000000000001e+02 +4.5183355729595107e+01 +1.9945209790058675e+08 -2.3316375261158812e+16 +1.4633228118910165e+24 -3.3749435544599104e+31 
+1.3790000000000001e+02 +4.5128979114235115e+01 +2.0321704500180203e+08 -2.3706208025689204e+16 +1.4874036268695445e+24 -3.4303753729743015e+31 
+1.3800000000000000e+02 +4.5073266479129835e+01 +2.0698170965446869e+08 -2.4092751850671928e+16 +1.5112114890671793e+24 -3.4850381293953071e+31 
+1.3809999999999999e+02 +4.5016195882181059e+01 +2.1074193268060428e+08 -2.4475306382148616e+16 +1.5346930372422041e+24 -3.5387892973142842e+31 
+1.3820000000000002e+02 +4.4957744310922585e+01 +2.1449435737655440e+08 -2.4853579802658468e+16 +1.5578411171287469e+24 -3.5916393376613154e+31 
+1.3830000000000001e+02 +4.4897888485293223e+01 +2.1823582766147193e+08 -2.5227382429977856e+16 +1.5806601263020206e+24 -3.6436369584691008e+31 
+1.3840000000000001e+02 +4.4836605125234613e+01 +2.2196318744930413e+08 -2.5596524580315484e+16 +1.6031544621891022e+24 -3.6948308673399569e+31 
+1.3850000000000000e+02 +4.4773870950703120e+01 +2.2567328063779572e+08 -2.5960816566106000e+16 +1.6253285219122979e+24 -3.7452697710798940e+31 
+1.3859999999999999e+02 +4.4709662681626355e+01 +2.2936295115878445e+08 -2.6320068708142852e+16 +1.6471867032943754e+24 -3.7950023783764589e+31 
+1.3870000000000002e+02 +4.4643957037942954e+01 +2.3302904293228036e+08 -2.6674091324474088e+16 +1.6687334039359116e+24 -3.8440773973344583e+31 
+1.3880000000000001e+02 +4.4576730739600549e+01 +2.3666839986559048e+08 -2.7022694729815496e+16 +1.6899730211479142e+24 -3.8925435352632260e+31 
+1.3890000000000001e+02 +4.4507960506539312e+01 +2.4027786587499744e+08 -2.7365689240993632e+16 +1.7109099524111274e+24 -3.9404494999123147e+31 
+1.3900000000000000e+02 +4.4437623058711615e+01 +2.4385428486245543e+08 -2.7702885171399388e+16 +1.7315485949235074e+24 -3.9878439982819832e+31 
+1.3909999999999999e+02 +4.4365696056934787e+01 +2.4739403038602263e+08 -2.8033989180640216e+16 +1.7518817658615938e+24 -4.0347360329914635e+31 
+1.3920000000000002e+02 +4.4292160925603781e+01 +2.5089159447900459e+08 -2.8358293275068716e+16 +1.7718559590303993e+24 -4.0809757801300005e+31 
+1.3930000000000001e+02 +4.4217000030003348e+01 +2.5434099880006564e+08 -2.8674985799514080e+16 +1.7914060875531291e+24 -4.1263737096086799e+31 
+1.3940000000000001e+02 +4.4140195735417763e+01 +2.5773626500829545e+08 -2.8983255098902984e+16 +1.8104670645610392e+24 -4.1707402913604181e+31 
+1.3950000000000000e+02 +4.4061730407121864e+01 +2.6107141477598524e+08 -2.9282289521681572e+16 +1.8289738034959251e+24 -4.2138859961816029e+31 
+1.3959999999999999e+02 +4.3981586410400041e+01 +2.6434046976060539e+08 -2.9571277412154744e+16 +1.8468612174241479e+24 -4.2556212938061988e+31 
+1.3970000000000002e+02 +4.3899746110526294e+01 +2.6753745163498774e+08 -2.9849407118826144e+16 +1.8640642197878635e+24 -4.2957566550229151e+31 
+1.3980000000000001e+02 +4.3816191872791194e+01 +2.7065638205041999e+08 -3.0115866984685700e+16 +1.8805177235553382e+24 -4.3341025493261185e+31 
+1.3990000000000001e+02 +4.3730906062471696e+01 +2.7369128267495334e+08 -3.0369845356836952e+16 +1.8961566420376916e+24 -4.3704694471253664e+31 
+1.4000000000000000e+02 +4.3643871044855828e+01 +2.7663617516359365e+08 -3.0610530579282600e+16 +1.9109158882936546e+24 -4.4046678181686296e+31 
+1.4009999999999999e+02 +4.3555070105800574e+01 +2.7948536700936747e+08 -3.0837219519537764e+16 +1.9247420731939497e+24 -4.4365472207379825e+31 
+1.4020000000000002e+02 +4.3464490213545410e+01 +2.8223430892511576e+08 -3.1049643105906292e+16 +1.9376285960241813e+24 -4.4661135595552618e+31 
+1.4030000000000001e+02 +4.3372119256901200e+01 +2.8487873745944655e+08 -3.1247640789812720e+16 +1.9495805538599334e+24 -4.4934118278398235e+31 
+1.4040000000000001e+02 +4.3277945124683228e+01 +2.8741438915623599e+08 -3.1431052021603360e+16 +1.9606030436908498e+24 -4.5184870185883438e+31 
+1.4050000000000000e+02 +4.3181955705717471e+01 +2.8983700054521012e+08 -3.1599716247886628e+16 +1.9707011621774982e+24 -4.5413841238825813e+31 
+1.4059999999999999e+02 +4.3084138888806244e+01 +2.9214230818541086e+08 -3.1753472922710180e+16 +1.9798800066191820e+24 -4.5621481375505722e+31 
+1.4070000000000002e+02 +4.2984482562770189e+01 +2.9432604861351043e+08 -3.1892161494487824e+16 +1.9881446738334114e+24 -4.5808240521062918e+31 
+1.4080000000000001e+02 +4.2882974616438744e+01 +2.9638395835469288e+08 -3.2015621408689560e+16 +1.9955002603846779e+24 -4.5974568593727126e+31 
+1.4090000000000001e+02 +4.2779602938622965e+01 +2.9831177395778263e+08 -3.2123692116825548e+16 +2.0019518633568638e+24 -4.6120915525930471e+31 
+1.4100000000000000e+02 +4.2674355418121785e+01 +3.0010523198694205e+08 -3.2216213074355936e+16 +2.0075045801762482e+24 -4.6247731259525265e+31 
+1.4109999999999999e+02 +4.2567221636911391e+01 +3.0176010818778396e+08 -3.2292979534688776e+16 +2.0121562193512922e+24 -4.6355195246521186e+31 
+1.4120000000000002e+02 +4.2458197949554780e+01 +3.0327233518721175e+08 -3.2353609982753260e+16 +2.0158754371383274e+24 -4.6442405073104246e+31 
+1.4130000000000001e+02 +4.2347282403718850e+01 +3.0463788488993454e+08 -3.2397678726522436e+16 +2.0186236030637077e+24 -4.6508187896029908e+31 
+1.4140000000000001e+02 +4.2234473047123970e+01 +3.0585272912911034e+08 -3.2424760055151456e+16 +2.0203620850031399e+24 -4.6551370826282149e+31 
+1.4150000000000000e+02 +4.2119767927460011e+01 +3.0691283977946985e+08 -3.2434428268845312e+16 +2.0210522518082390e+24 -4.6570781002034229e+31 
+1.4159999999999999e+02 +4.2003165092408324e+01 +3.0781418872591799e+08 -3.2426257670299288e+16 +2.0206554725386394e+24 -4.6565245567030109e+31 
+1.4170000000000002e+02 +4.1884662589677312e+01 +3.0855274781731480e+08 -3.2399822552774836e+16 +2.0191331154291990e+24 -4.6533591642195632e+31 
+1.4180000000000001e+02 +4.1764258466957557e+01 +3.0912448892691547e+08 -3.2354697215989932e+16 +2.0164465492830073e+24 -4.6474646364245551e+31 
+1.4190000000000001e+02 +4.1641950771955628e+01 +3.0952538390774679e+08 -3.2290455954529944e+16 +2.0125571424633637e+24 -4.6387236857895838e+31 
+1.4200000000000000e+02 +4.1517737552343576e+01 +3.0975140465546304e+08 -3.2206673073686520e+16 +2.0074262642452085e+24 -4.6270190272630212e+31 
+1.4209999999999999e+02 +4.1391618835192155e+01 +3.0979911082050902e+08 -3.2103050917369524e+16 +2.0010278628183720e+24 -4.6122729405214266e+31 
+1.4220000000000002e+02 +4.1263602564920333e+01 +3.0966741338359028e+08 -3.1979804063029280e+16 +1.9933862088164027e+24 -4.5945659826825687e+31 
+1.4230000000000001e+02 +4.1133698665311947e+01 +3.0935581112191838e+08 -3.1837275137192256e+16 +1.9845381526771299e+24 -4.5740182780065734e+31 
+1.4240000000000001e+02 +4.1001917060164097e+01 +3.0886380279528856e+08 -3.1675806761877736e+16 +1.9745205444473711e+24 -4.5507499496778000e+31 
+1.4250000000000000e+02 +4.0868267673250593e+01 +3.0819088719433302e+08 -3.1495741567146464e+16 +1.9633702348752958e+24 -4.5248811228176574e+31 
+1.4259999999999999e+02 +4.0732760428345223e+01 +3.0733656310937458e+08 -3.1297422182950804e+16 +1.9511240746983706e+24 -4.4965319225159428e+31 
+1.4270000000000002e+02 +4.0595405249258533e+01 +3.0630032928257006e+08 -3.1081191226714008e+16 +1.9378189135623879e+24 -4.4658224708486579e+31 
+1.4280000000000001e+02 +4.0456212059753739e+01 +3.0508168451843804e+08 -3.0847391332073988e+16 +1.9234916025245462e+24 -4.4328728937845487e+31 
+1.4290000000000001e+02 +4.0315190783622263e+01 +3.0368012758449852e+08 -3.0596365123103416e+16 +1.9081789918131423e+24 -4.3978033150140368e+31 
+1.4300000000000000e+02 +4.0172351344642770e+01 +3.0209515726414412e+08 -3.0328455227886452e+16 +1.8919179319994115e+24 -4.3607338591615262e+31 
+1.4309999999999999e+02 +4.0027705339660912e+01 +3.0032664529377359e+08 -3.0043952572029580e+16 +1.8747358288378403e+24 -4.3217504131403210e+31 
+1.4320000000000002e+02 +3.9881271057748293e+01 +2.9837595526549584e+08 -2.9742941281329548e+16 +1.8566223096316066e+24 -4.2808019151539904e+31 
+1.4330000000000001e+02 +3.9733068461008848e+01 +2.9624482377058291e+08 -2.9425453791201556e+16 +1.8375575579260667e+24 -4.2378030686277208e+31 
+1.4340000000000001e+02 +3.9583117511560161e+01 +2.9393498738003880e+08 -2.9091522531500536e+16 +1.8175217567663561e+24 -4.1926685755759609e+31 
+1.4350000000000000e+02 +3.9431438171517932e+01 +2.9144818266924644e+08 -2.8741179933455180e+16 +1.7964950893303555e+24 -4.1453131384046242e+31 
+1.4359999999999999e+02 +3.9278050403014973e+01 +2.8878614619033891e+08 -2.8374458422175496e+16 +1.7744577382593645e+24 -4.0956514580320447e+31 
+1.4370000000000002e+02 +3.9122974168155274e+01 +2.8595061453349423e+08 -2.7991390432679024e+16 +1.7513898870578143e+24 -4.0435982377584548e+31 
+1.4380000000000001e+02 +3.8966229429059524e+01 +2.8294332426571286e+08 -2.7592008393744384e+16 +1.7272717186751723e+24 -3.9890681793308827e+31 
+1.4390000000000001e+02 +3.8807836147846331e+01 +2.7976601195858073e+08 -2.7176344735670348e+16 +1.7020834162119955e+24 -3.9319759849490840e+31 
+1.4400000000000000e+02 +3.8647814286641342e+01 +2.7642041417417258e+08 -2.6744431886182620e+16 +1.6758051625382082e+24 -3.8722363561629934e+31 
+1.4409999999999999e+02 +3.8486185435452612e+01 +2.7290886877397907e+08 -2.6296420779622348e+16 +1.6484294308004759e+24 -3.8098006885848421e+31 
+1.4420000000000002e+02 +3.8322977695926745e+01 +2.6923611868021119e+08 -2.5832936341901472e+16 +1.6199978522493715e+24 -3.7447671458512788e+31 
+1.4430000000000001e+02 +3.8158220797598773e+01 +2.6540750810897437e+08 -2.5354722004354888e+16 +1.5905643483205609e+24 -3.6772705854300723e+31 
+1.4440000000000001e+02 +3.7991944470002473e+01 +2.6142838127560556e+08 -2.4862521197863632e+16 +1.5601828403969632e+24 -3.6074458646191575e+31 
+1.4450000000000000e+02 +3.7824178442689927e+01 +2.5730408237371954e+08 -2.4357077347924896e+16 +1.5289072494066792e+24 -3.5354278394876120e+31 
+1.4459999999999999e+02 +3.7654952445185629e+01 +2.5303995563246626e+08 -2.3839133889184232e+16 +1.4967914970692477e+24 -3.4613513682781326e+31 
+1.4470000000000002e+02 +3.7484296207036145e+01 +2.4864134525111866e+08 -2.3309434248434224e+16 +1.4638895044162088e+24 -3.3853513073276316e+31 
+1.4480000000000001e+02 +3.7312239457777373e+01 +2.4411359544432041e+08 -2.2768721856599272e+16 +1.4302551928461780e+24 -3.3075625139996855e+31 
+1.4490000000000001e+02 +3.7138811926955860e+01 +2.3946205041175151e+08 -2.2217740140604364e+16 +1.3959424834032860e+24 -3.2281198446676208e+31 
+1.4500000000000000e+02 +3.6964043344098386e+01 +2.3469205437926406e+08 -2.1657232534213180e+16 +1.3610052977293131e+24 -3.1471581573581237e+31 
+1.4509999999999999e+02 +3.6787964884473439e+01 +2.2980892895821130e+08 -2.1087903926216992e+16 +1.3254946841226051e+24 -3.0648070428795231e+31 
+1.4520000000000002e+02 +3.6610613506201666e+01 +2.2481790545295757e+08 -2.0510305064825296e+16 +1.2894502009322665e+24 -2.9811750326171942e+31 
+1.4530000000000001e+02 +3.6432027613113362e+01 +2.1972419259403050e+08 -1.9924948163658872e+16 +1.2529085340585465e+24 -2.8963653931890650e+31 
+1.4540000000000001e+02 +3.6252245609050966e+01 +2.1453299909650072e+08 -1.9332345432376344e+16 +1.2159063690592853e+24 -2.8104813902728027e+31 
+1.4550000000000000e+02 +3.6071305897855929e+01 +2.0924953367762071e+08 -1.8733009081322684e+16 +1.1784803915584048e+24 -2.7236262897398683e+31 
+1.4559999999999999e+02 +3.5889246883367420e+01 +2.0387900505718639e+08 -1.8127451321492136e+16 +1.1406672872367042e+24 -2.6359033576203963e+31 
+1.4570000000000002e+02 +3.5706106969422841e+01 +1.9842662195650947e+08 -1.7516184364080636e+16 +1.1025037417804070e+24 -2.5474158599350817e+31 
+1.4580000000000001e+02 +3.5521924559858576e+01 +1.9289759309853277e+08 -1.6899720420820480e+16 +1.0640264409305164e+24 -2.4582670628729082e+31 
+1.4590000000000001e+02 +3.5336738058515550e+01 +1.8729712720136073e+08 -1.6278571702275242e+16 +1.0252720703291962e+24 -2.3685602323535884e+31 
+1.4600000000000000e+02 +3.5150585869232302e+01 +1.8163043298491904e+08 -1.5653250419365646e+16 +9.8627731564489035e+23 -2.2783986343618809e+31 
+1.4609999999999999e+02 +3.4963506210953121e+01 +1.7590291155332369e+08 -1.5024270449595670e+16 +9.4707697785463922e+23 -2.1878752577693133e+31 
+1.4620000000000002e+02 +3.4775536563059283e+01 +1.7012073352475083e+08 -1.4392152330428594e+16 +9.0769831859175351e+23 -2.0970419813584126e+31 
+1.4630000000000001e+02 +3.4586714220046616e+01 +1.6429026188978499e+08 -1.3757418262830798e+16 +8.6816671453010038e+23 -2.0059404060603613e+31 
+1.4640000000000001e+02 +3.4397076476394531e+01 +1.5841785965933868e+08 -1.3120590452925938e+16 +8.2850754278567050e+23 -1.9146121340131600e+31 
+1.4650000000000000e+02 +3.4206660626600112e+01 +1.5250988982323578e+08 -1.2482191101589792e+16 +7.8874618002951096e+23 -1.8230987661488440e+31 
+1.4659999999999999e+02 +3.4015503965138230e+01 +1.4657271539903542e+08 -1.1842742416765206e+16 +7.4890800354101004e+23 -1.7314419050655812e+31 
+1.4670000000000002e+02 +3.3823643786506132e+01 +1.4061269937435818e+08 -1.1202766598531982e+16 +7.0901838991064622e+23 -1.6396831514530051e+31 
+1.4680000000000001e+02 +3.3631117385192496e+01 +1.3463620474962050e+08 -1.0562785850445474e+16 +6.6910271603895956e+23 -1.5478641068694927e+31 
+1.4690000000000001e+02 +3.3437962055685858e+01 +1.2864959452479596e+08 -9.9233223759185860e+15 +6.2918635881280935e+23 -1.4560263728333106e+31 
+1.4700000000000000e+02 +3.3244215092468536e+01 +1.2265923170681934e+08 -9.2848983800206000e+15 +5.8929469525560830e+23 -1.3642115512259918e+31 
+1.4709999999999999e+02 +3.3049913923829095e+01 +1.1667124129893360e+08 -8.6480436866069800e+15 +5.4945577258742955e+23 -1.2724712411847872e+31 
+1.4720000000000002e+02 +3.2855096513207698e+01 +1.1069079637653911e+08 -8.0133186162227840e+15 +5.0970832063714416e+23 -1.1808970358001520e+31 
+1.4730000000000001e+02 +3.2659800957842172e+01 +1.0472283201976833e+08 -7.3812911100070460e+15 +4.7009373956782551e+23 -1.0895905257616952e+31 
+1.4740000000000001e+02 +3.2464065354969982e+01 +9.8772283311180860e+07 -6.7525291100323890e+15 +4.3065342964013193e+23 -9.9865330205841933e+30 
+1.4750000000000000e+02 +3.2267927801833359e+01 +9.2844085325127721e+07 -6.1276005559589970e+15 +3.9142879088972667e+23 -9.0818695503098381e+30 
+1.4759999999999999e+02 +3.2071426395662122e+01 +8.6943173153161496e+07 -5.5070733920595390e+15 +3.5246122376161769e+23 -8.1829307616381396e+30 
+1.4770000000000002e+02 +3.1874599233703009e+01 +8.1074481864277095e+07 -4.8915155566650070e+15 +3.1379212817885092e+23 -7.2907325549243031e+30 
+1.4780000000000001e+02 +3.1677484413182150e+01 +7.5242946555341482e+07 -4.2814949954709615e+15 +2.7546290471239386e+23 -6.4062908485243562e+30 
+1.4790000000000001e+02 +3.1480120031345979e+01 +6.9453502295667365e+07 -3.6775796469007210e+15 +2.3751495329410433e+23 -5.5306215430520659e+30 
+1.4800000000000000e+02 +3.1282544185427131e+01 +6.3711084172979377e+07 -3.0803374542059630e+15 +1.9998967427876995e+23 -4.6647405508404010e+30 
+1.4809999999999999e+02 +3.1084794444981682e+01 +5.8020076424308851e+07 -2.4902368885648405e+15 +1.6292062534016981e+23 -3.8094671414156095e+30 
+1.4820000000000002e+02 +3.0886906268802857e+01 +5.2382659953910433e+07 -1.9073485506318745e+15 +1.2630999495752902e+23 -2.9648340550099426e+30 
+1.4830000000000001e+02 +3.0688914588006668e+01 +4.6800464818120837e+07 -1.3316435699349565e+15 +9.0152129023368336e+22 -2.1306773918674757e+30 
+1.4840000000000001e+02 +3.0490854333703538e+01 +4.1275121078144476e+07 -7.6309307698854100e+14 +5.4441373501824243e+22 -1.3068332539517776e+30 
